Year,Month,Day,P6,P12,P18,T6,T12,T18
2010,1,2,1016.07,1019.04,1020.05,-8.3,-10,-8.8
2010,1,3,1016.02,1011.09,1009.01,-11.5,-9.6,-7.1
2010,1,4,1005,1001.08,1001.02,-7.5,-4.5,-5.6
2010,1,5,1007.08,1010.01,1011.07,-15.2,-13.8,-16.9
2010,1,6,1013.07,1014.02,1013.05,-18.8,-15.8,-13.1
2010,1,7,1012.03,1013.04,1014.06,-6.5,-6.4,-10.4
2010,1,8,1022.07,1027.07,1031.04,-11.3,-10.6,-13.8
2010,1,9,1035.04,1037.01,1037.06,-14.6,-10,-11.8
2010,1,10,1036.05,1036.03,1035.03,-9.1,-5.7,-5
2010,1,11,1032.03,1031,1030,-8.1,-9.1,-9.7
2010,1,12,1028.01,1027.01,1025.05,-10.1,-8.1,-7.7
2010,1,13,1024.01,1024.02,1024.02,-9.8,-8.6,-9.6
2010,1,14,1023.08,1024.09,1025.07,-7.2,-5.7,-4.8
2010,1,15,1029,1031.09,1034,-2.8,-2.1,-1.7
2010,1,16,1036.02,1035.09,1034.05,-1.1,-1,-1.1
2010,1,17,1030.03,1029.05,1028.01,-0.3,-2.7,-2.2
2010,1,18,1027.05,1027.01,1027.02,-1.6,-2,-2.1
2010,1,19,1028.07,1030.08,1032.07,-1.5,-1.5,-1.9
2010,1,20,1033.04,1033.05,1033.09,-3,-2.3,-1.4
2010,1,21,1037.04,1039.04,1039.09,-1.6,-2.3,-2.4
2010,1,22,1039.08,1040.04,1040.02,-2.7,-1.6,-2.5
2010,1,23,1039.03,1039.08,1041,-5,-2.5,-3.5
2010,1,24,1040.09,1040.09,1040,-5,-3.6,-3.8
2010,1,25,1039.07,1040.05,1040.07,-5.7,-4.4,-5.3
2010,1,26,1042.06,1042.02,1040.02,-8.2,-7.5,-8.4
2010,1,27,1023.06,1007.03,992.02,-8,-3.9,-2
2010,1,28,985.07,986.01,988.08,-3.7,-6.1,-8.5
2010,1,29,989.02,988.07,989.03,-11.5,-10.4,-11.4
2010,1,30,990.08,991.04,994.03,-13.3,-11.8,-13
2010,1,31,992.05,997.08,1002.05,-10.2,-8.6,-11
2010,2,1,1003.08,1004.07,1004.04,-2.1,-1.5,-2.7
2010,2,2,1001,1001.05,1001,-5.4,-3.4,-3.8
2010,2,3,998.09,1000,1003.07,-1.3,-0.9,-1.5
2010,2,4,1011.01,1014.05,1017.03,-0.2,0.07,0
2010,2,5,1025.02,1027.01,1027.01,-3.3,0.06,-1
2010,2,6,1026.09,1027.03,1027,-1.4,-1.6,-2.2
2010,2,7,1025.05,1023.07,1020.09,-3.2,-3,-5.3
2010,2,8,1014.06,1012.02,1010.05,-7.6,-6.4,-5.2
2010,2,9,1009.06,1011.06,1013.04,-5.6,-2.8,-2.5
2010,2,10,1018,1021,1021.05,-3.4,-3.1,-4.5
2010,2,11,1021.03,1021.06,1020.07,-9.1,-6.7,-6.6
2010,2,12,1023.07,1025,1025.02,-8.6,-3.2,-3.7
2010,2,13,1020.09,1019.01,1018.03,-5.9,-5,-5.1
2010,2,14,1017.05,1018,1017,-7.3,-4.8,-3.3
2010,2,15,1013.04,1012.09,1011.08,-6.4,-6.1,-7.4
2010,2,16,1010.08,1011.02,1011.03,-8.8,-4.4,-3.6
2010,2,17,1010.09,1010.05,1009.02,-4.1,-3.9,-5.4
2010,2,18,1008.01,1008.04,1007,-6.6,-5.4,-5.2
2010,2,19,1001.03,1001.09,1002.05,-10,-8.5,-8.2
2010,2,20,1001.05,999.08,997.07,-13.3,-13.7,-11.8
2010,2,21,995.05,996,997.09,-15.7,-13,-14.2
2010,2,22,1001.03,1002.03,1000.06,-20.9,-14.7,-14.6
2010,2,23,993.06,992.05,998,-9,-7.4,-11
2010,2,24,1004.06,1007.08,1009.04,-11.2,-4,-6.2
2010,2,25,1010.04,1009.01,1006,-6.7,-1.2,-2.7
2010,2,26,999.01,997.06,997.03,0.02,1.03,0.09
2010,2,27,997.01,996.06,995.01,0.06,1,0.06
2010,2,28,994.02,995,995.04,1.03,2.03,2.02
2010,3,1,987.09,985.09,988.02,0.03,0.03,-2.5
2010,3,2,996.07,999.07,1001.09,-7,-5.7,-4.4
2010,3,3,1004.09,1006.07,1008.09,-7.9,-5.5,-5.3
2010,3,4,1010.08,1013,1014.09,-7.2,-5.4,-5.7
2010,3,5,1017.07,1018.05,1019.09,-8.9,-1.7,-3.8
2010,3,6,1023.02,1024.02,1025.09,-11,-3,-3.6
2010,3,7,1028.06,1029.07,1028.09,-9.8,-0.8,-3.7
2010,3,8,1024.09,1022.02,1019.07,-3.4,3.06,2.05
2010,3,9,1025.01,1025.01,1024,-3.7,1.07,0.06
2010,3,10,1020.06,1020.08,1019.06,-1.9,3.09,2.04
2010,3,11,1013.08,1010.02,1006,-2.6,1.02,1.03
2010,3,12,1005.07,1008.03,1007.01,0.07,1.09,-0.2
2010,3,13,1002.04,1002.01,1001.04,-2.9,1.06,0.06
2010,3,14,1000.05,1002.06,1002.07,-4.7,-0.2,-1.3
2010,3,15,1003.07,1005.04,1006.03,-5.6,0.03,-0.7
2010,3,16,1007.07,1010.07,1014.04,-6.3,0.04,-3.5
2010,3,17,1011.03,1011.09,1012.09,-2.2,0.06,1.02
2010,3,18,1012.02,1009.08,1004.09,0.05,3.07,4.09
2010,3,19,1005.01,1002.09,999,3.09,6.09,5
2010,3,20,994.02,994.02,995,3.09,8.08,6.07
2010,3,21,996.05,997.02,1002.06,2.02,0.06,-2.5
2010,3,22,1016,1017.07,1016.04,-5.9,3.01,2.07
2010,3,23,1011.01,1006.07,1005.02,0.01,3.01,1.04
2010,3,24,1016.07,1019.03,1020.03,-0.6,4.09,2.01
2010,3,25,1020.09,1019.09,1017.08,1.01,1.02,0.05
2010,3,26,1009.06,1006.01,1003.08,1.07,7.07,7.03
2010,3,27,998.08,995.09,992.08,0.09,4.03,2.01
2010,3,28,991.05,995,997.07,0.09,2.04,2.06
2010,3,29,997.07,998.03,999.01,2.08,6.08,3.02
2010,3,30,1003.06,1006.04,1007.06,1.08,5.08,2.05
2010,3,31,1005.02,1003.07,1002.04,0.08,3,2.01
2010,4,1,999.03,1002.06,1007.08,4.09,6,5.07
2010,4,2,1014.04,1016.01,1017.05,2.01,7.06,4.08
2010,4,3,1018.07,1018.07,1018.05,3.04,10.09,8.04
2010,4,4,1018.09,1018.03,1018.02,2.03,8.02,5
2010,4,5,1018.09,1019.03,1021.05,0.01,1.03,2.06
2010,4,6,1025.01,1025.01,1025.09,2.06,8.01,5.08
2010,4,7,1026.05,1025.07,1025.05,3.04,10.05,8.06
2010,4,8,1025.02,1023.06,1022,6.05,10.06,6.05
2010,4,9,1017.05,1018.04,1020.07,4.08,5.05,4.08
2010,4,10,1024.09,1029.02,1032.03,2,3.03,3.04
2010,4,11,1034.07,1034.05,1033.06,1.04,7.08,5.09
2010,4,12,1031,1027.07,1024.02,0.01,11.05,8.01
2010,4,13,1020.06,1021.05,1022.07,8.02,11.03,8.01
2010,4,14,1023.08,1022.09,1021.06,3.09,9.09,8.01
2010,4,15,1017.06,1014.01,1010.05,6.07,13.06,8.05
2010,4,16,1006.05,1009.05,1011.02,2.09,8.07,7.07
2010,4,17,1005.03,1000.09,996.09,3.09,10.09,10.07
2010,4,18,1002.07,1004.03,1005.06,4.01,9.08,5.06
2010,4,19,1008.02,1011.02,1012.06,2.07,8,6.01
2010,4,20,1013.05,1012.08,1011.03,4.06,9.04,4.07
2010,4,21,1006.05,1005.01,1004,2.01,2.06,1.02
2010,4,22,1001.04,1002.01,1003.02,1.04,2,1.05
2010,4,23,1005.02,1005,1004.06,3.06,9.05,6.09
2010,4,24,1012.07,1017.06,1021.08,3.05,10.08,9.01
2010,4,25,1028.04,1028.02,1027.06,7.08,13.06,9.09
2010,4,26,1026.03,1023.03,1020.02,6.03,13.06,11.02
2010,4,27,1014.03,1013.05,1017.02,8.06,17,7.08
2010,4,28,1021.08,1020.05,1016,7,11.03,5.06
2010,4,29,1006.04,1003.09,1001.07,9.04,16,16.06
2010,4,30,999.03,997.07,996.03,11.01,17.03,11.06
2010,5,1,996.01,998.06,999.01,10.01,11.07,11.03
2010,5,2,1006.09,1010.08,1012.07,5.01,10.06,10.02
2010,5,3,1018.01,1017.09,1016.05,8.02,11.07,7.09
2010,5,4,1013.07,1014.09,1017.02,5.02,10.07,7.06
2010,5,5,1018.09,1019.04,1020.03,3.08,8.09,7.04
2010,5,6,1022.01,1023,1022.08,6.06,10.09,7.01
2010,5,7,1020.01,1019.08,1018.05,7.01,9.01,7.07
2010,5,8,1012.05,1010.07,1008.09,5.04,6.03,4.02
2010,5,9,1006.08,1007.02,1007,4.04,9.06,9.03
2010,5,10,1005.08,1005.05,1005.07,5.04,5.07,6.02
2010,5,11,1011.03,1012.01,1013.02,7.01,14.02,11
2010,5,12,1016.09,1016.05,1014.03,9.09,15,10
2010,5,13,1009.07,1009.03,1009.03,10.01,13.05,12.04
2010,5,14,1007.07,1008.03,1009.07,10.04,14.03,12.07
2010,5,15,1006.09,1006.05,1005.05,14.06,21.02,16.02
2010,5,16,1006.04,1009.01,1009.05,10.08,14.04,13.01
2010,5,17,1011.01,1011.01,1011.09,12.08,20.02,19.02
2010,5,18,1014.07,1016.03,1017.08,13.09,21.05,20.01
2010,5,19,1019.09,1021.02,1023.02,14.02,22.03,16.03
2010,5,20,1025,1024.06,1023.09,16.03,24.00.00,19.08
2010,5,21,1024.08,1024.02,1024.06,16.06,23.05,17.08
2010,5,22,1024.01,1022.02,1018.06,13.06,22.01,19.01
2010,5,23,1010.08,1003.02,1005.01,11.01,15.04,8.02
2010,5,24,1002.02,1000.03,998.02,8.09,14.08,12.03
2010,5,25,994,995.06,998.06,9.02,9.01,10
2010,5,26,1003.02,1005.04,1006.02,9.05,14,11.09
2010,5,27,1007.07,1007.06,1008,7.08,16.03,13.06
2010,5,28,1009.07,1009.07,1009.05,10,16.09,12.06
2010,5,29,1007.02,1008.08,1010.07,9.03,11.04,10.08
2010,5,30,1013.03,1013.01,1012.07,11.01,19.01,15.09
2010,5,31,1015,1015.07,1016.01,13.02,17.07,15.04
2010,6,1,1017.03,1016.03,1015.09,11.09,18.08,15.09
2010,6,2,1016.06,1016.01,1015.07,13.01,23.04,19.02
2010,6,3,1013,1012.07,1013.04,16.02,22.02,17.08
2010,6,4,1017.09,1017.02,1016.02,11.05,17.01,17.03
2010,6,5,1019.01,1017.06,1015.02,11,17.04,13.06
2010,6,6,1011.04,1008.08,1008.05,12.03,21.05,15.06
2010,6,7,1009.04,1008.04,1006.07,12,17,13.02
2010,6,8,1008,1011.03,1011.08,13.07,17.01,15.01
2010,6,9,1014.01,1013.03,1014.08,14.01,17.06,13.03
2010,6,10,1017.01,1016.09,1015.03,12.08,19.04,16.04
2010,6,11,1006.09,1000.02,995.02,11.05,13.07,13.01
2010,6,12,988.04,990.04,990.02,13.07,14.06,12.06
2010,6,13,997.01,1002.08,1005.03,11.05,17.02,15.06
2010,6,14,1008.08,1012,1013.02,14,14.05,13.08
2010,6,15,1016.02,1018.06,1020,12.02,13.05,11.04
2010,6,16,1021.04,1020,1019.01,13.06,19.03,13.03
2010,6,17,1019.09,1017.06,1013.06,15.05,22.06,18.01
2010,6,18,1001.03,998.01,996.09,14.05,14.07,12.07
2010,6,19,997.05,998.08,999.09,12.07,16.08,16.02
2010,6,20,1005.09,1008.04,1011.05,13.04,18.02,14.06
2010,6,21,1016.09,1017.07,1017.02,11.03,17.02,14.03
2010,6,22,1018.05,1017.02,1018,14.07,20.04,19.06
2010,6,23,1018.08,1019.05,1018.04,15.08,21.01,18
2010,6,24,1017.05,1015.08,1013.06,16.05,24.06.00,21
2010,6,25,1010.06,1009.02,1007.02,17.05,24.01.00,21.05
2010,6,26,1008.02,1011,1013.03,14.07,16.08,20.04
2010,6,27,1020.01,1020.08,1019.09,15.05,21.05,21.03
2010,6,28,1020.04,1020.04,1019,18.01,25.00.00,22.02
2010,6,29,1018.05,1017.01,1016,19.06,27.06.00,21.05
2010,6,30,1012.04,1010.02,1009.06,19.01,26.06.00,22.08
2010,7,1,1010.02,1012,1013.01,15.07,18.09,20.02
2010,7,2,1017.02,1018.01,1017.07,19,26.05.00,22.06
2010,7,3,1019.07,1019.08,1019,22,27.06.00,24.00.00
2010,7,4,1018.06,1017.07,1015.07,21,28.06.00,22
2010,7,5,1014,1014,1012.01,20.07,24.09.00,23.09
2010,7,6,1012.02,1012.02,1011.05,19.08,21.02,18.02
2010,7,7,1012.02,1014.01,1015.01,18,26.01.00,21.07
2010,7,8,1018,1016.09,1016.03,19,27.02.00,24.04.00
2010,7,9,1017.04,1017.01,1017.01,19.02,27.00.00,24.03.00
2010,7,10,1019.04,1017.09,1016.06,20.06,27.04.00,26.07.00
2010,7,11,1019.06,1018.02,1016.03,24.00.00,31.04.00,27.00.00
2010,7,12,1017.02,1017,1014.08,25.00.00,28.02.00,27.06.00
2010,7,13,1012.02,1010.02,1008.04,25.08.00,31.06.00,27.05.00
2010,7,14,1010,1011.09,1011.07,21.04,26.03.00,25.07.00
2010,7,15,1013.04,1012.02,1011.01,22.04,28.01.00,24.07.00
2010,7,16,1016.06,1018.02,1017.09,20.06,28.02.00,24.03.00
2010,7,17,1019.05,1019,1016.02,22.04,26.00.00,23.04
2010,7,18,1017.06,1018.04,1018.06,20.05,24.00.00,21.04
2010,7,19,1019.08,1018.09,1017.09,17.02,24.07.00,22.09
2010,7,20,1017.08,1017.03,1015.08,20.05,24.09.00,24.00.00
2010,7,21,1014.06,1013.06,1011.07,21.07,26.04.00,22.04
2010,7,22,1007.08,1006.09,1007.08,22.01,27.08.00,24.04.00
2010,7,23,1017.03,1019.02,1019.01,14.09,18.03,15.08
2010,7,24,1016.06,1014.07,1012.05,14.02,20,13.02
2010,7,25,1004.08,1004.05,1005.05,14.09,18.04,18.09
2010,7,26,1007.06,1010,1011,16,18.02,17.04
2010,7,27,1012.07,1013.02,1013.01,17,24.06.00,21.09
2010,7,28,1011.06,1009.07,1007.04,19.07,22.02,20.08
2010,7,29,999.09,996.02,997.05,17.07,19.07,17.06
2010,7,30,1002.03,1005.02,1006.03,17.08,20.08,17.08
2010,7,31,1008.04,1011.04,1012.01,15.07,19.07,20.01
2010,8,1,1013.05,1013,1012,18.05,23.05,20.08
2010,8,2,1013.03,1012.08,1011.05,18.03,15.06,16.05
2010,8,3,1012.01,1010.08,1008.06,16,21.02,18.02
2010,8,4,1002.05,1004.06,1006.04,15.06,15.07,18.04
2010,8,5,1011.05,1012.06,1014.02,18.01,23,19.02
2010,8,6,1018,1018.04,1018.09,16.08,22.07,19.08
2010,8,7,1019.03,1017.06,1016.03,16.05,18.07,15.07
2010,8,8,1011.06,1010.06,1009.03,16.03,19,19.03
2010,8,9,1007.03,1007.02,1007.08,18.02,21.02,20
2010,8,10,1010.09,1012.07,1012.09,16.03,18.09,19
2010,8,11,1014.02,1015,1015.02,17.06,22.01,19.04
2010,8,12,1017.01,1018.05,1018.09,17.09,22.09,21.05
2010,8,13,1019.05,1020.03,1020,20.07,24.06.00,22.05
2010,8,14,1018.09,1018,1016.08,20.04,27.02.00,25.05.00
2010,8,15,1017.08,1019.05,1020.08,20.04,21,18.03
2010,8,16,1020,1019.08,1017.04,17.07,21.02,18.07
2010,8,17,1010.08,1007.06,1004,18,18.07,18
2010,8,18,1003,1002.02,1001.04,17.07,20.09,18.06
2010,8,19,1002.03,1004.04,1008.04,14.02,20.01,17.05
2010,8,20,1014.03,1015.02,1015.03,13.06,19.05,18.07
2010,8,21,1014.01,1011.07,1009.01,15.09,21.04,20.01
2010,8,22,1006.08,1004.06,1002.03,14.08,20.09,18.04
2010,8,23,1001.08,1002.01,1000.02,14.09,22.04,18.09
2010,8,24,990.07,991.05,993.03,14.06,19.05,17
2010,8,25,991.06,990.04,994.01,13.09,13.03,12.09
2010,8,26,1000.06,1002.05,1004.03,12.06,15.01,13.01
2010,8,27,1005.06,1006.09,1006.07,10.08,14.09,12.08
2010,8,28,1005.09,1006,1006.04,10.05,17.02,13.01
2010,8,29,1005.08,1006.09,1008.06,9.09,15.06,12.07
2010,8,30,1011.08,1014.02,1015.06,10,14.08,12.08
2010,8,31,1016.06,1016,1014.06,10.06,16.07,14.05
2010,9,1,1014.02,1014.07,1016.02,12.08,15.02,12
2010,9,2,1016.01,1015.06,1016.02,8.06,10.02,10.01
2010,9,3,1013.02,1014.04,1017.02,8.07,11.08,8.07
2010,9,4,1020.08,1022.04,1023.05,7.09,15,12.07
2010,9,5,1025,1025.04,1026.03,9.05,16,13.06
2010,9,6,1027.09,1027.08,1027.05,10.09,16.04,13.06
2010,9,7,1027.05,1026.05,1026,10.04,16.05,13.09
2010,9,8,1026.05,1026.04,1026.07,12.03,18.08,14.02
2010,9,9,1027.05,1027.07,1026.02,13.07,16.03,13.06
2010,9,10,1023.02,1021.04,1019.05,13.02,16.03,13.09
2010,9,11,1016.09,1017.07,1017.07,13.06,16.08,14.06
2010,9,12,1016.01,1016.03,1016.01,15.02,18.02,16.09
2010,9,13,1016.04,1016.01,1015.01,14.08,13.07,12.05
2010,9,14,1010.05,1005.09,1000.05,10.04,15.05,13.02
2010,9,15,992.08,993.03,994.06,12.02,13.05,11.02
2010,9,16,988.01,988.03,992.04,11.06,14.06,10.09
2010,9,17,993.07,994.01,994.02,11.01,15,11.09
2010,9,18,993.06,993.07,995.01,10.02,12.02,9.04
2010,9,19,998.07,1001.05,1003.05,9.05,12.07,11.06
2010,9,20,1007.04,1009.02,1007.05,9,12.04,11.02
2010,9,21,1001.05,1003.04,1011.07,12.07,14.01,11.02
2010,9,22,1019.05,1020.03,1019.01,6.09,14.05,12.02
2010,9,23,1014.03,1011.04,1009.09,12.02,16.02,12.07
2010,9,24,1004.05,1001.05,1000.04,12.04,18.07,13.09
2010,9,25,1001.04,1004.09,1009.06,13.09,15.08,11
2010,9,26,1015.03,1017.06,1018.06,9.04,11.02,9.09
2010,9,27,1018.01,1018.04,1018,9.03,11.05,8.02
2010,9,28,1017,1018.04,1020.05,6.04,11,7.09
2010,9,29,1022.08,1024,1024.04,6.02,11.05,8.05
2010,9,30,1025.05,1024.08,1024,3.06,11.08,9.08
2010,10,1,1024.06,1024.04,1024.07,6.05,11.09,9.06
2010,10,2,1025.05,1025.09,1026.02,6.03,12.03,9.01
2010,10,3,1026,1025.03,1024.01,9.03,12.06,10.05
2010,10,4,1021.04,1020.05,1020.04,10.07,13.03,10.04
2010,10,5,1021,1021.07,1022.07,10.01,11.03,10.02
2010,10,6,1023.06,1024.02,1024.09,10.01,11.03,10.03
2010,10,7,1025.01,1028.02,1030.04,10.06,10.03,9.01
2010,10,8,1032.07,1034.03,1034.08,9.09,12,9.02
2010,10,9,1033.01,1031.06,1027.08,8.04,11.02,8
2010,10,10,1019.07,1018.08,1020.04,6.03,9.09,6.06
2010,10,11,1018.06,1016.07,1014.07,2.03,7.01,6.06
2010,10,12,1013,1015.09,1017.06,5.07,7.05,4.07
2010,10,13,1015,1014,1011.09,4,7.09,6.03
2010,10,14,1001,1000.05,1003.02,6.06,8.06,5.09
2010,10,15,1006.09,1008,1010.05,0.04,5.09,2.05
2010,10,16,1016.04,1018.01,1019.09,-1.3,5.01,2.05
2010,10,17,1019.09,1019.05,1019.01,0.07,7.02,6
2010,10,18,1015.06,1012.07,1008.07,2.08,7.06,7.07
2010,10,19,1001.01,997.09,995.01,7.05,7.01,7.03
2010,10,20,995.07,998,1000.02,6.06,4.05,1.08
2010,10,21,1003.06,1005,1003.01,-0.7,1.08,0.04
2010,10,22,994.01,999.08,1003.01,0.04,2.03,1
2010,10,23,1001.06,1001.07,1001.07,2.03,5.04,4.06
2010,10,24,998.04,996.08,998.09,3.04,3,2.02
2010,10,25,1005.03,1008,1011.02,-0.2,4.01,2.03
2010,10,26,1016.01,1018.07,1021.08,0.05,3.09,3.03
2010,10,27,1020.02,1016.08,1010.02,1.05,7.03,6.03
2010,10,28,1005,1004.02,1001.08,7.06,10.03,8.02
2010,10,29,1003.09,1007.06,1007.08,6.09,9.05,8.06
2010,10,30,1003.07,1001.08,1001.03,8.05,10.08,8.05
2010,10,31,1003.07,1004.05,1007.01,8.04,10,8.07
2010,11,1,1007.07,1007.07,1009.08,6.03,9.01,8.03
2010,11,2,1011.05,1009.01,1003.02,3.08,7.03,7
2010,11,3,994.07,986.02,988.03,7.06,9.09,8.06
2010,11,4,992.08,995,997.01,5.09,7.08,6.01
2010,11,5,997,998.06,1001.03,2.02,4,3.04
2010,11,6,1001.03,1001.04,1001.09,0.06,3.05,1.08
2010,11,7,1001.06,1001.04,1001.06,-1.5,3.01,0.03
2010,11,8,1002.08,1002.09,1001.03,-2.4,0.07,-0.6
2010,11,9,994.06,990.01,985.04,2.08,0.02,0.04
2010,11,10,985.03,989,991.06,1.03,1.05,0.05
2010,11,11,993.08,994.06,994.01,0.06,1.04,1
2010,11,12,981.01,976.03,973.07,4.02,4.05,4.06
2010,11,13,976.04,978.06,983.02,3.01,3.08,3
2010,11,14,992.06,996.04,998.07,3.09,6.03,6
2010,11,15,999.06,996,1006.09,4.04,4.07,2.02
2010,11,16,1019.02,1024.06,1027.09,0.05,1.02,-0.3
2010,11,17,1031.02,1031.03,1029.03,-1.9,-0.2,1.05
2010,11,18,1021.08,1020.06,1021.09,0.02,0.09,-0.1
2010,11,19,1023,1023.01,1022.09,0.02,0.09,-0.4
2010,11,20,1021.05,1022.02,1022.03,-0.6,1.09,2.09
2010,11,21,1021.06,1022.06,1022.01,2,1.05,0.09
2010,11,22,1018.08,1016.01,1012.05,-0.4,0.02,0.07
2010,11,23,1006.07,1004.04,1001.07,0.04,-1.1,-1.9
2010,11,24,998.02,997.08,999.03,-2.7,-2.1,-2.6
2010,11,25,1002.09,1003.08,1004.05,-4,-4,-4.6
2010,11,26,1007.03,1009.02,1010.09,-6.8,-6.8,-8.5
2010,11,27,1013.01,1014.05,1015.07,-8.8,-6.6,-7
2010,11,28,1020.02,1025.01,1027.07,-4.3,-6.1,-5
2010,11,29,1027.06,1027.02,1028.01,-11,-6.7,-8.5
2010,11,30,1027.06,1028.02,1027.07,-11,-7.3,-7.6
2010,12,1,1026.05,1026.09,1027.02,-12.3,-9.6,-9.8
2010,12,2,1025,1021,1014.07,-12.5,-10.6,-5.2
2010,12,3,1005.02,1002.07,1001.05,-4.6,-3.2,-4.1
2010,12,4,1000.09,1003.04,1006.03,-6.5,-8.6,-8
2010,12,5,1004.05,1000.06,995.05,-3.3,-0.3,0.03
2010,12,6,989.03,991.07,995.08,-1.2,-1.6,-1.9
2010,12,7,998.08,1000.01,1002.09,-5.7,-4.3,-7.6
2010,12,8,1007,1008.07,1007.01,-7.5,-7.3,-7.6
2010,12,9,1001.09,1003.02,1006.01,-7.3,-5.2,-5.7
2010,12,10,1012,1012.07,1009.02,-5.6,-7.5,-9.3
2010,12,11,993.04,993.09,999.02,-2.4,-2.5,-3
2010,12,12,1012,1015.03,1017.09,-7,-7.1,-10.9
2010,12,13,1021.05,1024.03,1027.06,-7.1,-5.1,-6.4
2010,12,14,1027.02,1027,1027.02,-4.1,-3.3,-4.3
2010,12,15,1026.05,1024.01,1018.07,-6.9,-5.8,-7.2
2010,12,16,996.03,989.07,989.01,-3,-1.4,0
2010,12,17,996.07,1002.02,1006.05,-0.6,-0.5,-2.3
2010,12,18,1012.02,1012.07,1011.02,-3.2,-3.8,-4.8
2010,12,19,1003.02,1001.02,1000.03,-8.6,-7.6,-7
2010,12,20,999,997.09,998.06,-6.5,-7,-7.8
2010,12,21,1002.02,1005.04,1008.02,-10.4,-12.7,-13.8
2010,12,22,1013.03,1016,1018.07,-15.2,-12.8,-17.2
2010,12,23,1021.01,1022.02,1022.04,-12.4,-9.5,-11.8
2010,12,24,1019.05,1018.01,1016.03,-12.7,-10.6,-9.5
2010,12,25,1014.08,1014.07,1013.01,-6.8,-5.6,-4.6
2010,12,26,1008.07,1009.03,1011.01,-6.9,-6.7,-6.8
2010,12,27,1016,1019.06,1023.05,-5.8,-4.9,-4.8
2010,12,28,1026.05,1027,1027,-5.4,-5.8,-5.4
2010,12,29,1027.05,1026.09,1025.01,-5.2,-4.9,-5.1
2010,12,30,1017.05,1012.09,1008.08,-5.6,-8.1,-8.5
2010,12,31,1008,1007.01,1001,-6.3,-5,-4
